,Unnamed: 0_x,CNTYNAME,PSTL_CODE,YEAR,DATE,ELEVATION,UID,SITE,UNIQUE,LAT_DD83,LON_DD83,PUBLICATION,VISIT,EPA,STATE,COMID,PROTOCOL,PCTCLINOMETER,REALM,SURVEY_YRS,County-State,Unnamed: 0_y, FIPS,"Age-Adjusted Incidence Rate([rate note]) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,CI*Rank([rank note]),Lower CI (CI*Rank),Upper CI (CI*Rank),Average Annual Count,Recent Trend,Recent 5-Year Trend ([trend note]) in Incidence Rates,Lower 95% Confidence Interval.1,Upper 95% Confidence Interval.1,is_rising
0,0.0,Roger Mills,OK,2018.0,6/20/2018,663.935,2014737.0,NRS18_OK_10062,NRS_OK-10090,35.54538886,-99.72270533,3/24/2021,1,Region_06,OK,3142124.0,WADEABLE,0.0,WADEABLE,1819.0,roger mills-ok,3027.0,40129.0,* ,*, *,* , * , *,3 or fewer,*,*,*,*,0
1,9.0,Roger Mills,OK,2018.0,7/17/2018,582.48,2012496.0,NRS18_OK_10050,NRS_OK-10047,35.92581867,-99.51524603,3/24/2021,2,Region_06,OK,5265128.0,WADEABLE,0.0,WADEABLE,1819.0,roger mills-ok,3027.0,40129.0,* ,*, *,* , * , *,3 or fewer,*,*,*,*,0
2,75.0,Roger Mills,OK,2018.0,6/11/2018,582.48,2012562.0,NRS18_OK_10050,NRS_OK-10047,35.92581867,-99.51524603,3/24/2021,1,Region_06,OK,5265128.0,WADEABLE,0.0,WADEABLE,1819.0,roger mills-ok,3027.0,40129.0,* ,*, *,* , * , *,3 or fewer,*,*,*,*,0
3,1.0,Craig,OK,2018.0,6/25/2018,240.81,2012488.0,NRS18_OK_10431,NRS_OK-10206,36.90216839,-95.16425506,3/24/2021,1,Region_06,OK,21769803.0,WADEABLE,0.0,WADEABLE,1819.0,craig-ok,1842.0,40035.0,99.6,71.3,135.2,N/A ,2,67,8,stable,-1.1,-4.7,2.7,0
4,214.0,Craig,OK,2018.0,6/25/2018,237.05,2012725.0,NRS18_OK_10017,NRS_OK-10060,36.95134824,-95.03539369,3/24/2021,1,Region_06,OK,7584587.0,WADEABLE,0.0,WADEABLE,1819.0,craig-ok,1842.0,40035.0,99.6,71.3,135.2,N/A ,2,67,8,stable,-1.1,-4.7,2.7,0
5,2.0,Bryan,OK,2018.0,7/2/2018,140.37,2012489.0,NRS18_OK_10025,NRS_OK-10180,33.92944924,-96.0702418,3/24/2021,1,Region_06,OK,700772.0,WADEABLE,0.0,WADEABLE,1819.0,bryan-ok,1756.0,40013.0,101.1,84.5,119.8,N/A ,7,65,27,stable,1.2,-0.2,2.5,0
6,497.0,Bryan,OK,2018.0,7/25/2018,156.82,2013031.0,NRS18_OK_10019,NRS_OK-10177,33.84391936,-96.29824697,3/24/2021,1,Region_06,OK,8349849.0,WADEABLE,0.0,WADEABLE,1819.0,bryan-ok,1756.0,40013.0,101.1,84.5,119.8,N/A ,7,65,27,stable,1.2,-0.2,2.5,0
7,1405.0,Bryan,OK,2019.0,7/8/2019,140.84,2013985.0,NRS18_OK_10028,NRS_OK-10120,33.78371876,-96.17145104,3/24/2021,1,Region_06,OK,8350569.0,BOATABLE,0.0,BOATABLE,1819.0,bryan-ok,1756.0,40013.0,101.1,84.5,119.8,N/A ,7,65,27,stable,1.2,-0.2,2.5,0
8,1702.0,Bryan,OK,2019.0,7/30/2019,131.4,2014306.0,NRS18_OK_10030,NRS_OK-10123,33.87906995,-95.91292172,3/24/2021,1,Region_06,OK,8348965.0,BOATABLE,0.0,BOATABLE,1819.0,bryan-ok,1756.0,40013.0,101.1,84.5,119.8,N/A ,7,65,27,stable,1.2,-0.2,2.5,0
9,1863.0,Bryan,OK,2019.0,8/20/2019,140.84,2014479.0,NRS18_OK_10028,NRS_OK-10120,33.78371876,-96.17145104,3/24/2021,2,Region_06,OK,8350569.0,BOATABLE,0.0,BOATABLE,1819.0,bryan-ok,1756.0,40013.0,101.1,84.5,119.8,N/A ,7,65,27,stable,1.2,-0.2,2.5,0
10,3.0,Green,WI,2018.0,7/2/2018,241.03,2012490.0,NRS18_WI_10091,NRS_WI-10211,42.5368677,-89.39556013,3/24/2021,1,Region_05,WI,13426309.0,WADEABLE,0.0,WADEABLE,1819.0,green-wi,1413.0,55045.0,106.5,87.7,128.1,N/A ,3,66,23,stable,0.8,-0.9,2.6,0
11,1221.0,Green,WI,2019.0,6/13/2019,234.46,2013781.0,NRS18_WI_10054,NRS_WI-10202,42.52009499,-89.8124624,3/24/2021,1,Region_05,WI,13411094.0,BOATABLE,0.0,BOATABLE,1819.0,green-wi,1413.0,55045.0,106.5,87.7,128.1,N/A ,3,66,23,stable,0.8,-0.9,2.6,0
12,1350.0,Green,WI,2019.0,6/27/2019,249.01,2013926.0,NRS18_WI_10692,NRS_WI-10234,42.78492383,-89.47780006,3/24/2021,1,Region_05,WI,13425489.0,BOATABLE,0.0,BOATABLE,1819.0,green-wi,1413.0,55045.0,106.5,87.7,128.1,N/A ,3,66,23,stable,0.8,-0.9,2.6,0
13,1388.0,Green,WI,2019.0,7/2/2019,241.03,2013964.0,NRS18_WI_10695,NRS_WI-10237,42.68509251,-89.42526368,3/24/2021,1,Region_05,WI,13425733.0,BOATABLE,0.0,BOATABLE,1819.0,green-wi,1413.0,55045.0,106.5,87.7,128.1,N/A ,3,66,23,stable,0.8,-0.9,2.6,0
14,4.0,Marinette,WI,2018.0,7/12/2018,254.75,2012491.0,NRS18_WI_10006,NRS_WI-10087,45.49625722,-87.98249295,3/24/2021,1,Region_05,WI,6847893.0,WADEABLE,0.0,WADEABLE,1819.0,marinette-wi,636.0,55075.0,119.8,99.5,142.9,N/A ,1,60,25,stable,1.5,-0.3,3.4,0
15,1470.0,Marinette,WI,2019.0,7/15/2019,194.93,2014058.0,NRS18_WI_10853,NRS_WI-10250,45.35489044,-87.65432043,3/24/2021,1,Region_05,WI,904030392.0,BOATABLE,0.0,BOATABLE,1819.0,marinette-wi,636.0,55075.0,119.8,99.5,142.9,N/A ,1,60,25,stable,1.5,-0.3,3.4,0
16,5.0,Lincoln,OK,2018.0,7/16/2018,266.11,2012492.0,NRS18_OK_10001,NRS_OK-10053,35.7493094,-97.13433463,3/24/2021,2,Region_06,OK,532475.0,WADEABLE,0.0,WADEABLE,1819.0,lincoln-ok,1257.0,40081.0,109,89.1,131.9,N/A ,3,64,21,stable,1.2,-1,3.4,0
17,41.0,Lincoln,OK,2018.0,6/4/2018,266.11,2012528.0,NRS18_OK_10001,NRS_OK-10053,35.7493094,-97.13433463,3/24/2021,1,Region_06,OK,532475.0,WADEABLE,0.0,WADEABLE,1819.0,lincoln-ok,1257.0,40081.0,109,89.1,131.9,N/A ,3,64,21,stable,1.2,-1,3.4,0
18,45.0,Lincoln,OK,2018.0,6/5/2018,243.125,2012532.0,NRS18_OK_10045,NRS_OK-10109,35.92512642,-96.71988346,3/24/2021,1,Region_06,OK,496338.0,WADEABLE,0.0,WADEABLE,1819.0,lincoln-ok,1257.0,40081.0,109,89.1,131.9,N/A ,3,64,21,stable,1.2,-1,3.4,0
19,6.0,Grant,OK,2018.0,7/16/2018,316.95,2012493.0,NRS18_OK_11085,NRS_OK-10220,36.71441566,-97.79295371,3/24/2021,1,Region_06,OK,21002191.0,WADEABLE,0.0,WADEABLE,1819.0,grant-ok,106.0,40053.0,143.8,81.6,233.4,N/A ,1,67,3,*,*,*,*,0
20,7.0,Clark,WI,2018.0,7/16/2018,339.84,2012494.0,NRS18_WI_10053,NRS_WI-10201,44.55819594,-90.32250897,3/24/2021,1,Region_05,WI,13134283.0,WADEABLE,0.0,WADEABLE,1819.0,clark-wi,1041.0,55019.0,112.3,91.7,136,N/A ,1,64,21,stable,-0.3,-2.6,2,0
21,527.0,Clark,WI,2018.0,7/30/2018,380.98,2013071.0,NRS18_WI_10007,NRS_WI-10088,44.91028516,-90.49366297,3/24/2021,1,Region_05,WI,13133075.0,WADEABLE,0.0,WADEABLE,1819.0,clark-wi,1041.0,55019.0,112.3,91.7,136,N/A ,1,64,21,stable,-0.3,-2.6,2,0
22,1809.0,Clark,WI,2019.0,8/15/2019,335.19,2014424.0,NRS18_WI_10548,NRS_WI-10231,44.9626263,-90.86513133,3/24/2021,1,Region_05,WI,13096638.0,WADEABLE,0.0,WADEABLE,1819.0,clark-wi,1041.0,55019.0,112.3,91.7,136,N/A ,1,64,21,stable,-0.3,-2.6,2,0
23,8.0,Logan,OK,2018.0,7/17/2018,286.49,2012495.0,NRS18_OK_10053,NRS_OK-10196,35.88536261,-97.61348318,3/24/2021,1,Region_06,OK,255614.0,WADEABLE,0.0,WADEABLE,1819.0,logan-ok,1655.0,40083.0,102.8,86.5,121.1,N/A ,7,65,28,stable,0.4,-1.3,2.2,0
24,803.0,Logan,OK,2018.0,8/27/2018,276.56,2013360.0,NRS18_OK_10005,NRS_OK-10169,35.74278067,-97.19597867,3/24/2021,1,Region_06,OK,532469.0,WADEABLE,0.0,WADEABLE,1819.0,logan-ok,1655.0,40083.0,102.8,86.5,121.1,N/A ,7,65,28,stable,0.4,-1.3,2.2,0
25,10.0,Eau Claire,WI,2018.0,7/17/2018,287.44,2012497.0,NRS18_WI_10036,NRS_WI-10184,44.68915569,-91.36509269,3/24/2021,1,Region_05,WI,13098216.0,WADEABLE,0.0,WADEABLE,1819.0,eau claire-wi,2080.0,55035.0,94.9,83.8,107,N/A ,26,65,55,stable,-1,-3,0.9,0
26,1786.0,Eau Claire,WI,2019.0,8/14/2019,276.78,2014397.0,NRS18_WI_10850,NRS_WI-10247,44.74905888,-91.05699217,3/24/2021,1,Region_05,WI,13098434.0,BOATABLE,0.0,BOATABLE,1819.0,eau claire-wi,2080.0,55035.0,94.9,83.8,107,N/A ,26,65,55,stable,-1,-3,0.9,0
27,11.0,Pierce,WI,2018.0,7/18/2018,288.12,2012498.0,NRS18_WI_10038,NRS_WI-10186,44.7900719,-92.52999391,3/24/2021,1,Region_05,WI,1873861.0,WADEABLE,0.0,WADEABLE,1819.0,pierce-wi,2529.0,55093.0,74.6,59.7,92,N/A ,47,68,18,stable,2.2,-0.6,5.1,0
28,596.0,Pierce,WI,2018.0,8/2/2018,246.6,2013141.0,NRS18_WI_10543,NRS_WI-10226,44.73349344,-92.32639404,3/24/2021,1,Region_05,WI,1874023.0,WADEABLE,0.0,WADEABLE,1819.0,pierce-wi,2529.0,55093.0,74.6,59.7,92,N/A ,47,68,18,stable,2.2,-0.6,5.1,0
29,1992.0,Pierce,WI,2019.0,9/10/2019,205.74,2014608.0,NRS18_WI_10002,NRS_WI-10051,44.6867367,-92.69128721,3/24/2021,1,Region_05,WI,1875011.0,BOATABLE,0.0,BOATABLE,1819.0,pierce-wi,2529.0,55093.0,74.6,59.7,92,N/A ,47,68,18,stable,2.2,-0.6,5.1,0
30,2093.0,Pierce,WI,2019.0,9/25/2019,205.74,2014709.0,NRS18_WI_10002,NRS_WI-10051,44.6867367,-92.69128721,3/24/2021,2,Region_05,WI,1875011.0,BOATABLE,0.0,BOATABLE,1819.0,pierce-wi,2529.0,55093.0,74.6,59.7,92,N/A ,47,68,18,stable,2.2,-0.6,5.1,0
31,12.0,Dunn,WI,2018.0,7/19/2018,259.135,2012499.0,NRS18_WI_10019,NRS_WI-10158,44.81843538,-91.87926357,3/24/2021,1,Region_05,WI,13085433.0,WADEABLE,0.0,WADEABLE,1819.0,dunn-wi,2207.0,55033.0,91.8,75.5,110.5,N/A ,14,67,23,stable,1.8,-0.8,4.4,0
32,1763.0,Dunn,WI,2019.0,8/13/2019,279.99,2014374.0,NRS18_WI_10843,NRS_WI-10240,45.00410108,-91.74488109,3/24/2021,1,Region_05,WI,13083689.0,BOATABLE,0.0,BOATABLE,1819.0,dunn-wi,2207.0,55033.0,91.8,75.5,110.5,N/A ,14,67,23,stable,1.8,-0.8,4.4,0
33,13.0,Watauga,NC,2018.0,7/19/2018,794.2,2012500.0,NRS18_NC_10014,NRS_NC-10122,36.27389536,-81.87095586,3/24/2021,1,Region_04,NC,19743320.0,WADEABLE,0.0,WADEABLE,1819.0,watauga-nc,2082.0,37189.0,94.8,78.4,113.6,N/A ,14,97,25,stable,-1.8,-3.6,0,0
34,14.0,Le Flore,OK,2018.0,7/23/2018,129.95,2012501.0,NRS18_OK_10023,NRS_OK-10107,35.1481488,-94.70189843,3/24/2021,1,Region_06,OK,6039720.0,WADEABLE,0.0,WADEABLE,1819.0,le flore-ok,1524.0,40079.0,105,88.7,123.3,N/A ,5,64,30,stable,0.8,-1.2,2.8,0
35,1249.0,Le Flore,OK,2019.0,6/17/2019,250.315,2013815.0,NRS18_OK_10024,NRS_OK-10096,34.53125675,-94.71441654,3/24/2021,1,Region_06,OK,629419.0,WADEABLE,0.0,WADEABLE,1819.0,le flore-ok,1524.0,40079.0,105,88.7,123.3,N/A ,5,64,30,stable,0.8,-1.2,2.8,0
36,2005.0,Le Flore,OK,2019.0,9/10/2019,117.26,2014621.0,NRS18_OK_10033,NRS_OK-10185,35.21244823,-94.54958161,3/24/2021,1,Region_06,OK,6041420.0,BOATABLE,0.0,BOATABLE,1819.0,le flore-ok,1524.0,40079.0,105,88.7,123.3,N/A ,5,64,30,stable,0.8,-1.2,2.8,0
37,15.0,Choctaw,OK,2018.0,7/24/2018,120.15,2012502.0,NRS18_OK_10029,NRS_OK-10064,33.91221633,-95.54936002,3/24/2021,1,Region_06,OK,8348895.0,BOATABLE,0.0,BOATABLE,1819.0,choctaw-ok,1857.0,40023.0,99.3,70.2,136.1,N/A ,2,67,8,stable,-0.8,-3.5,1.8,0
38,1437.0,Choctaw,OK,2019.0,7/10/2019,125.71,2014020.0,NRS18_OK_10043,NRS_OK-10191,33.964307,-95.66246891,3/24/2021,1,Region_06,OK,709026.0,WADEABLE,0.0,WADEABLE,1819.0,choctaw-ok,1857.0,40023.0,99.3,70.2,136.1,N/A ,2,67,8,stable,-0.8,-3.5,1.8,0
39,16.0,Osage,OK,2018.0,8/28/2018,266.59,2012503.0,NRS18_OK_10018,NRS_OK-10155,36.76012251,-96.2895561,3/24/2021,1,Region_06,OK,21785266.0,WADEABLE,0.0,WADEABLE,1819.0,osage-ok,2389.0,40113.0,84.9,69.8,102.3,N/A ,19,67,22,stable,0.4,-1.8,2.6,0
40,1729.0,Osage,OK,2019.0,8/5/2019,225.67,2014333.0,NRS18_OK_10004,NRS_OK-10168,36.9289636,-96.18837345,3/24/2021,1,Region_06,OK,21784974.0,BOATABLE,0.0,BOATABLE,1819.0,osage-ok,2389.0,40113.0,84.9,69.8,102.3,N/A ,19,67,22,stable,0.4,-1.8,2.6,0
41,1956.0,Osage,OK,2019.0,9/3/2019,224.78,2014572.0,NRS18_OK_10014,NRS_OK-10174,36.96969503,-96.19866056,3/24/2021,1,Region_06,OK,21784960.0,BOATABLE,0.0,BOATABLE,1819.0,osage-ok,2389.0,40113.0,84.9,69.8,102.3,N/A ,19,67,22,stable,0.4,-1.8,2.6,0
42,17.0,McCurtain,OK,2018.0,9/4/2018,113.33,2012504.0,NRS18_OK_10022,NRS_OK-10102,34.06699129,-94.90528581,3/24/2021,2,Region_06,OK,616754.0,BOATABLE,0.0,BOATABLE,1819.0,mccurtain-ok,565.0,40089.0,121.7,100.1,146.5,N/A ,1,59,22,stable,0.7,-0.5,1.9,0
43,20.0,McCurtain,OK,2018.0,9/11/2018,206.06,2012507.0,NRS18_OK_10830,NRS_OK-10212,34.45096028,-94.68104222,3/24/2021,1,Region_06,OK,629821.0,WADEABLE,0.0,WADEABLE,1819.0,mccurtain-ok,565.0,40089.0,121.7,100.1,146.5,N/A ,1,59,22,stable,0.7,-0.5,1.9,0
44,317.0,McCurtain,OK,2018.0,7/10/2018,103.69,2012834.0,NRS18_OK_10923,NRS_OK-10215,33.96824248,-94.74045919,3/24/2021,1,Region_06,OK,618460.0,WADEABLE,0.0,WADEABLE,1819.0,mccurtain-ok,565.0,40089.0,121.7,100.1,146.5,N/A ,1,59,22,stable,0.7,-0.5,1.9,0
45,351.0,McCurtain,OK,2018.0,7/11/2018,113.33,2012870.0,NRS18_OK_10022,NRS_OK-10102,34.06699129,-94.90528581,3/24/2021,1,Region_06,OK,616754.0,BOATABLE,0.0,BOATABLE,1819.0,mccurtain-ok,565.0,40089.0,121.7,100.1,146.5,N/A ,1,59,22,stable,0.7,-0.5,1.9,0
46,626.0,McCurtain,OK,2018.0,8/7/2018,242.52,2013177.0,NRS18_OK_10026,NRS_OK-10181,34.39116168,-94.50889924,3/24/2021,1,Region_06,OK,630087.0,WADEABLE,0.0,WADEABLE,1819.0,mccurtain-ok,565.0,40089.0,121.7,100.1,146.5,N/A ,1,59,22,stable,0.7,-0.5,1.9,0
47,640.0,McCurtain,OK,2018.0,8/8/2018,239.69,2013191.0,NRS18_OK_10036,NRS_OK-10186,34.49566318,-94.4735322,3/24/2021,1,Region_06,OK,629779.0,WADEABLE,0.0,WADEABLE,1819.0,mccurtain-ok,565.0,40089.0,121.7,100.1,146.5,N/A ,1,59,22,stable,0.7,-0.5,1.9,0
48,1417.0,McCurtain,OK,2019.0,7/9/2019,111.03,2013998.0,NRS18_OK_10585,NRS_OK-10209,34.02483423,-94.99782264,3/24/2021,1,Region_06,OK,616764.0,BOATABLE,0.0,BOATABLE,1819.0,mccurtain-ok,565.0,40089.0,121.7,100.1,146.5,N/A ,1,59,22,stable,0.7,-0.5,1.9,0
49,18.0,New Castle,DE,2018.0,9/5/2018,1.2,2012505.0,NRS18_DE_10002,NRS_DE-10009,39.70012709,-75.63338589,3/24/2021,1,Region_03,DE,4652178.0,BOATABLE,0.0,BOATABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
50,22.0,New Castle,DE,2018.0,9/19/2018,1.2,2012509.0,NRS18_DE_10002,NRS_DE-10009,39.70012709,-75.63338589,3/24/2021,2,Region_03,DE,4652178.0,BOATABLE,0.0,BOATABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
51,220.0,New Castle,DE,2018.0,6/25/2018,47.05,2012731.0,NRS18_DE_10016,NRS_DE-10090,39.74077165,-75.71143409,3/24/2021,1,Region_03,DE,4651360.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
52,279.0,New Castle,DE,2018.0,7/5/2018,14.795,2012793.0,NRS18_DE_10005,NRS_DE-10050,39.636487,-75.73171714,3/24/2021,1,Region_03,DE,4651956.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
53,331.0,New Castle,DE,2018.0,7/10/2018,55.83,2012849.0,NRS18_DE_10015,NRS_DE-10089,39.81746964,-75.64229325,3/24/2021,1,Region_03,DE,4651122.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
54,629.0,New Castle,DE,2018.0,8/7/2018,14.795,2013180.0,NRS18_DE_10005,NRS_DE-10050,39.636487,-75.73171714,3/24/2021,2,Region_03,DE,4651956.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
55,766.0,New Castle,DE,2018.0,8/21/2018,6.67,2013323.0,NRS18_DE_10010,NRS_DE-10084,39.53955341,-75.69163245,3/24/2021,1,Region_03,DE,4651562.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
56,1479.0,New Castle,DE,2019.0,7/15/2019,73.71,2014067.0,NRS18_DE_10014,NRS_DE-10088,39.78264653,-75.70137914,3/24/2021,1,Region_03,DE,4651178.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
57,1511.0,New Castle,DE,2019.0,7/17/2019,0.51,2014105.0,NRS18_DE_10332,NRS_DE-10105,39.8007173,-75.43364349,3/24/2021,1,Region_03,DE,24902748.0,BOATABLE,0.0,BOATABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
58,1776.0,New Castle,DE,2019.0,8/13/2019,26.29,2014387.0,NRS18_DE_10020,NRS_DE-10094,39.77200007,-75.57881988,3/24/2021,1,Region_03,DE,4655440.0,BOATABLE,0.0,BOATABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
59,1845.0,New Castle,DE,2019.0,8/20/2019,48.225,2014461.0,NRS18_DE_10021,NRS_DE-10028,39.8061351,-75.46540517,3/24/2021,1,Region_03,DE,4651112.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
60,1899.0,New Castle,DE,2019.0,8/26/2019,16.42,2014515.0,NRS18_DE_10018,NRS_DE-10092,39.69224733,-75.7342312,3/24/2021,1,Region_03,DE,4651394.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
61,1929.0,New Castle,DE,2019.0,8/28/2019,39.99,2014545.0,NRS18_DE_10007,NRS_DE-10068,39.81091381,-75.56714584,3/24/2021,1,Region_03,DE,4652074.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
62,1955.0,New Castle,DE,2019.0,9/3/2019,48.225,2014571.0,NRS18_DE_10021,NRS_DE-10028,39.8061351,-75.46540517,3/24/2021,2,Region_03,DE,4651112.0,WADEABLE,0.0,WADEABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
63,2057.0,New Castle,DE,2019.0,9/17/2019,42.99,2014673.0,NRS18_DE_10004,NRS_DE-10013,39.83429874,-75.57709346,3/24/2021,1,Region_03,DE,4655356.0,BOATABLE,0.0,BOATABLE,1819.0,new castle-de,911.0,10003.0,114.3,109.2,119.5,N/A ,1,3,390,stable,0.2,-0.4,0.9,0
64,19.0,Creek,OK,2018.0,9/10/2018,234.91,2012506.0,NRS18_OK_10003,NRS_OK-10091,35.96545316,-96.36807127,3/24/2021,1,Region_06,OK,372489.0,WADEABLE,0.0,WADEABLE,1819.0,creek-ok,1006.0,40037.0,112.8,98.8,128.3,N/A ,4,56,47,stable,0.9,-0.4,2.3,0
65,43.0,Creek,OK,2018.0,6/5/2018,227.29,2012530.0,NRS18_OK_10002,NRS_OK-10065,35.71768787,-96.37697906,3/24/2021,1,Region_06,OK,536493.0,WADEABLE,0.0,WADEABLE,1819.0,creek-ok,1006.0,40037.0,112.8,98.8,128.3,N/A ,4,56,47,stable,0.9,-0.4,2.3,0
66,21.0,Pushmataha,OK,2018.0,9/12/2018,178.28,2012508.0,NRS18_OK_10034,NRS_OK-10056,34.63573085,-95.1215903,3/24/2021,1,Region_06,OK,590048.0,BOATABLE,0.0,BOATABLE,1819.0,pushmataha-ok,884.0,40127.0,114.8,78.3,162,N/A ,1,67,6,stable,0.4,-2.9,3.8,0
67,1306.0,Pushmataha,OK,2019.0,6/24/2019,124.54,2013879.0,NRS18_OK_10035,NRS_OK-10127,34.22702062,-95.49316527,3/24/2021,1,Region_06,OK,592740.0,BOATABLE,0.0,BOATABLE,1819.0,pushmataha-ok,884.0,40127.0,114.8,78.3,162,N/A ,1,67,6,stable,0.4,-2.9,3.8,0
68,1493.0,Pushmataha,OK,2019.0,7/16/2019,139.81,2014087.0,NRS18_OK_10922,NRS_OK-10214,34.17823175,-95.36344359,3/24/2021,1,Region_06,OK,592396.0,WADEABLE,0.0,WADEABLE,1819.0,pushmataha-ok,884.0,40127.0,114.8,78.3,162,N/A ,1,67,6,stable,0.4,-2.9,3.8,0
69,23.0,Washita,OK,2019.0,6/3/2019,451.24,2012510.0,NRS18_OK_11422,NRS_OK-10226,35.3731575,-98.67906497,3/24/2021,1,Region_06,OK,682305.0,WADEABLE,0.0,WADEABLE,1819.0,washita-ok,1988.0,40149.0,96.7,65.1,138,N/A ,2,67,6,stable,3.5,-0.4,7.5,0
70,145.0,Washita,OK,2018.0,6/19/2018,491.05,2012646.0,NRS18_OK_10058,NRS_OK-10199,35.14258136,-99.26381597,3/24/2021,1,Region_06,OK,557579.0,WADEABLE,0.0,WADEABLE,1819.0,washita-ok,1988.0,40149.0,96.7,65.1,138,N/A ,2,67,6,stable,3.5,-0.4,7.5,0
71,24.0,Rogers,OK,2019.0,9/17/2019,163.99,2012511.0,NRS18_OK_10340,NRS_OK-10205,36.27028594,-95.72555906,3/24/2021,1,Region_06,OK,833472.0,BOATABLE,0.0,BOATABLE,1819.0,rogers-ok,1181.0,40131.0,110.1,98,123.3,N/A ,5,57,61,rising,1.5,0.2,2.7,1
72,25.0,Hodgeman,KS,2018.0,5/7/2018,732.32,2012512.0,NRS18_KS_10098,NRS_KS-10247,38.15745139,-100.1897315,3/24/2021,1,Region_07,KS,110300055.0,WADEABLE,0.0,WADEABLE,1819.0,hodgeman-ks,2829.0,20083.0,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available,0
73,26.0,Cheyenne,KS,2018.0,5/14/2018,958.68,2012513.0,NRS18_KS_10086,NRS_KS-10235,39.89576845,-101.7077863,3/24/2021,1,Region_07,KS,102500034.0,WADEABLE,0.0,WADEABLE,1819.0,cheyenne-ks,2674.0,20023.0,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available,0
74,27.0,Montgomery,OH,2018.0,5/29/2018,245.925,2012514.0,NRS18_OH_10050,NRS_OH-10083,39.90838524,-84.29816434,3/24/2021,1,Region_05,OH,3985996.0,BOATABLE,0.0,BOATABLE,1819.0,montgomery-oh,733.0,39113.0,117.9,112.4,123.5,N/A ,17,64,357,stable,0.5,-4.7,6,0
75,28.0,Dickinson,KS,2018.0,5/29/2018,388.68,2012515.0,NRS18_KS_10103,NRS_KS-10252,38.65767114,-97.17331128,3/24/2021,1,Region_07,KS,1026000830.0,WADEABLE,0.0,WADEABLE,1819.0,dickinson-ks,2728.0,20041.0,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available,0
76,29.0,Hamilton,OH,2018.0,5/30/2018,237.84,2012516.0,NRS18_OH_10023,NRS_OH-10097,39.2169141,-84.61572904,3/24/2021,1,Region_05,OH,3885568.0,WADEABLE,0.0,WADEABLE,1819.0,hamilton-oh,876.0,39061.0,115,110.7,119.5,N/A ,24,67,544,rising,1.1,0.7,1.5,1
77,649.0,Hamilton,OH,2018.0,8/8/2018,146.77,2013200.0,NRS18_OH_10008,NRS_OH-10042,39.13619193,-84.34205654,3/24/2021,1,Region_05,OH,3940470.0,BOATABLE,0.0,BOATABLE,1819.0,hamilton-oh,876.0,39061.0,115,110.7,119.5,N/A ,24,67,544,rising,1.1,0.7,1.5,1
78,30.0,Mason,KY,2018.0,5/31/2018,206.64,2012517.0,NRS18_KY_10006,NRS_KY-10059,38.60544808,-83.95593345,3/24/2021,1,Region_04,KY,2087257.0,WADEABLE,0.0,WADEABLE,1819.0,mason-ky,1806.0,21161.0,100.3,74.5,132.1,N/A ,20,118,10,stable,0.1,-2.2,2.5,0
